19075,39503.55375620506
19076,13895.205969214348
19077,19529.563625633655
19078,14966.923891512919
19079,14655.534344296782
19080,12626.351445729739
19081,20172.40153170692
19082,11251.54551454125
19083,22636.14473002432
19084,41723.07722315277
19085,12709.670521297121
19086,15109.745440000659
19087,21008.121619711183
19088,11584.616625872586
19089,13867.653575833869
19090,12034.21562666544
19091,12234.985158272098
19092,17017.47583370285
19093,14844.155589220816
19094,14517.802283228542
19095,33227.038376346434
19096,19814.562118339963
19097,10726.93038272557
19098,11002.034300509418
19099,22917.66933585027
19100,13978.051027365214
19101,21100.20040959624
19102,16385.672574602093
19103,20112.216906121805
19104,10445.501401410149
19105,14867.384797764018
19106,10708.946166445052
19107,11039.501034499277
19108,13906.095251238607
19109,23416.095631094468
19110,26068.87432734266
19111,13950.270372583333
19112,22345.71458910063
19113,13544.13970905408
19114,20975.781063724542
19115,12621.108825323325
19116,20540.277456135955
19117,18386.995194741394
19118,10931.7963811728
19119,10843.13586833736
19120,18746.444308512255
19121,33825.06325451037
19122,13996.28466824531
19123,15087.789607170092
19124,9594.184363622615
19125,9493.107838217344
19126,10864.456204281376
19127,15925.475038299926
19128,21399.10051289135
19129,15873.122895360704
19130,11581.075059748075
19131,11963.54889349355
19132,29399.230312169097
19133,25632.609179967487
19134,11402.641944902183
19135,13632.037054770746
19136,14848.159765195398
19137,14802.563695165116
19138,15405.373996363547
19139,18166.92408411887
19140,38706.78943152541
19141,11384.258910228406
19142,13071.293155803782
19143,15201.312310886899
19144,10438.649898518335
19145,24076.64537316642
19146,11765.347575468184
19147,13403.075939609389
19148,23777.195868879327
19149,15140.00390684224
19150,23823.72063384378
19151,11658.461664404822
19152,15348.302447727247
19153,14191.994197073353
19154,28688.521745058988
19155,20715.90477786084
19156,44057.197657289136
19157,24731.057556898777
19158,17395.976675814683
19159,15132.173111855109
19160,11378.212532275114
19161,13754.301138723524
19162,13680.717710643508
19163,11495.522050830974
19164,12864.474250830324
19165,13795.751317347216
19166,14832.333261224805
19167,12310.71671861281
19168,29640.408913536186
19169,24734.919505665595
19170,12484.825542889115
19171,12581.372965280152
19172,11281.879651220384
19173,17887.169223225104
19174,13503.83331698674
19175,40605.403152512685
19176,24077.281041964547
19177,10850.788304853606
19178,23291.945283756446
19179,11248.37709784319
19180,10757.40389794335
19181,20904.54822895281
19182,15062.973292632074
19183,14904.044728457824
19184,14051.941581791598
19185,10926.146186206932
19186,12073.79267071811
19187,16523.280728042046
19188,19481.272073831784
19189,13785.674192384908
19190,23517.978194346437
19191,15600.25340562369
19192,15584.18180611497
19193,14448.8773254233
19194,15966.76533966155
19195,13761.932762091728
19196,13110.61343217841
19197,11698.419871906359
19198,11081.790134990557
19199,28291.2514783583
19200,14267.805386753304
19201,14982.416900319511
19202,18155.646916740854
19203,10922.45218689668
19204,22207.941755118653
19205,20869.627697170607
19206,17104.647838544635
19207,12409.424383658717
19208,23137.845942906883
19209,32836.75605120641
19210,13044.12716235889
19211,21759.523193574532
19212,12887.725694024071
19213,12296.933810522203
19214,15052.504617031627
19215,14150.244617567178
19216,9977.08986882403
19217,24574.27370943845
19218,16651.65123824354
19219,15327.128963206691
19220,15297.3905536271
19221,36047.84335334934
19222,11142.231038872991
19223,18062.704688741596
19224,23540.551306316793
19225,11020.256293568484
19226,13053.282821744922
19227,12374.60364588321
19228,15306.093503181939
19229,10680.753632630947
19230,24865.41445959376
19231,24515.689828860337
19232,11319.565904138472
19233,12059.54669094167
19234,14230.39066818506
19235,14066.052144579657
19236,34388.39132367914
19237,25413.44162406132
19238,14432.35270562432
19239,14858.974296124188
19240,21559.018620806226
19241,25265.656959126878
19242,12441.17997945786
19243,13621.977943430727
19244,14303.419937544217
19245,22659.120183537736
19246,12264.331454001956
19247,15458.516297444481
19248,39885.04557867189
19249,10779.794382014235
19250,18634.104830620196
19251,25557.412170679458
19252,11798.147153686557
19253,10831.514749092454
19254,13403.533392979865
19255,16435.76257664208
19256,12352.93917545594
19257,10443.935018628792
19258,9177.138599970454
19259,13369.779120049863
19260,23874.874055154196
19261,12693.913316780907
19262,12878.07385829254
19263,13036.645285206043
19264,26746.419622811434
19265,15299.576809073938
19266,14033.27419936145
19267,24192.283614010063
19268,14301.951553532412
19269,11634.85385823374
19270,21871.95527609549
19271,16926.136730806615
19272,12461.228779127476
19273,23908.375368600617
19274,11992.742878671621
19275,15285.750615625131
19276,13249.079500672817
19277,12803.715526498028
19278,15166.66481517587
19279,35166.86628441789
19280,15076.665935727766
19281,23104.877503371867
19282,10950.44136488709
19283,10973.037479690767
19284,10950.520283963024
19285,24499.433051857555
19286,11939.83727574754
19287,12058.858726056471
19288,17275.860846329564
19289,22698.36972505438
19290,16192.81559426081
19291,14985.002710025788
19292,13861.725160812517
19293,22700.521589765805
19294,11708.3215615628
19295,24876.28905021607
19296,15407.744434708768
19297,36280.65771691243
19298,19800.309574399067
19299,22294.14051316493
19300,10733.716183140717
19301,21535.127174777303
19302,22850.28409637444
19303,25428.246558684616
19304,14199.09444591556
19305,25639.669699200556
19306,13585.676645049674
19307,13763.013383838623
19308,11346.734844886701
19309,17910.478908073543
19310,17136.024766165898
19311,39739.51417402612
19312,11598.777954630772
19313,12580.979720524489
19314,14113.50876813241
19315,11166.372902277328
19316,11852.075035522515
19317,17951.505928556107
19318,17993.88024066593
19319,11230.722258606667
19320,10936.404799810007
19321,24435.17112458494
19322,18452.994954466376
19323,25808.177911866733
19324,25211.24495857815
19325,13780.239217122915
19326,13932.967939646784
19327,10353.57844474418
19328,16508.793729966605
19329,34423.97604229231
19330,17592.996053434734
19331,20980.160100535977
19332,11296.989993328243
19333,12178.121441468395
19334,22481.9989066729
19335,11529.987419044244
19336,13886.161709557475
19337,36387.63451511895
